ts_bucket,trigger_minute,timeframe,predicted_trend,truth_trend,direction_is_match,predicted_support,predicted_resistance,range_tolerance_pct,range_tolerance_abs,support_error_abs,resistance_error_abs,support_within_tolerance,resistance_within_tolerance,range_is_match,horizon_minutes,expected_bars,actual_bars,missing_bars,missing_start_time,truth_support,truth_resistance,path_state,start_open,end_close,max_high,min_low,close_return_bps,close_return_pct,max_up_bps,max_up_pct,max_down_bps,max_down_pct,up_breach_time,down_breach_time,complete_window
2026-03-17T19:15:00+00:00,15,1d,Bullish,,False,2305.0,2385.0,1.0,,,,False,False,False,1440,1440,458,982,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T19:30:00+00:00,30,15m,Bearish,Bearish,True,2330.14,2339.43,1.0,23.3366,6.710000000000036,5.069999999999709,True,True,True,15,15,15,0,,2323.43,2334.36,close_down,2333.66,2324.55,2334.36,2323.43,-39.03739190798894,-0.3903739190798894,2.9995800587934163,0.029995800587934163,-43.83672000205729,-0.4383672000205729,,2026-03-17T19:40:00+00:00,True
2026-03-17T19:30:00+00:00,30,4h,Bearish,Sideways,False,2310.0,2341.83,1.0,23.3366,5.610000000000127,3.1700000000000728,True,True,True,240,240,240,0,,2315.61,2345.0,down_then_up,2333.66,2326.49,2345.0,2315.61,-30.7242700307675,-0.307242700307675,48.593196952426695,0.4859319695242669,-77.346314373129,-0.77346314373129,2026-03-17T21:12:00+00:00,2026-03-17T19:40:00+00:00,True
2026-03-17T19:30:00+00:00,30,1d,Bullish,,False,2305.53,2347.82,1.0,,,,False,False,False,1440,1440,443,997,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T19:45:00+00:00,45,15m,Bearish,Bearish,True,2318.0,2339.0,1.0,23.245500000000003,2.3899999999998727,14.0,True,True,True,15,15,15,0,,2315.61,2325.0,down_only,2324.55,2319.1,2325.0,2315.61,-23.445398034028784,-0.23445398034028783,1.935858553268055,0.01935858553268055,-38.45905659159876,-0.3845905659159876,,2026-03-17T19:46:00+00:00,True
2026-03-17T19:45:00+00:00,45,4h,Sideways,Sideways,True,2305.0,2342.0,1.0,23.245500000000003,10.610000000000127,3.0,True,True,True,240,240,240,0,,2315.61,2345.0,down_then_up,2324.55,2317.83,2345.0,2315.61,-28.90882106214243,-0.2890882106214243,87.97401647630653,0.8797401647630653,-38.45905659159876,-0.3845905659159876,2026-03-17T21:08:00+00:00,2026-03-17T19:46:00+00:00,True
2026-03-17T19:45:00+00:00,45,1d,Bullish,,False,2293.0,2377.0,1.0,,,,False,False,False,1440,1440,428,1012,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T20:00:00+00:00,0,15m,Bearish,Sideways,False,2315.61,2326.63,1.0,23.190900000000003,0.650000000000091,3.5100000000002183,True,True,True,15,15,15,0,,2316.26,2323.12,no_material_break,2319.09,2316.86,2323.12,2316.26,-9.615840696135525,-0.09615840696135525,17.377505832028017,0.17377505832028017,-12.203062408099319,-0.12203062408099319,,,True
2026-03-17T20:00:00+00:00,0,4h,Sideways,Bullish,False,2311.07,2341.83,1.0,23.190900000000003,4.440000000000055,3.1700000000000728,True,True,True,240,240,240,0,,2315.51,2345.0,up_only,2319.09,2316.45,2345.0,2315.51,-11.383775532645135,-0.11383775532645135,111.72485759500361,1.1172485759500361,-15.437089548054894,-0.15437089548054894,2026-03-17T20:23:00+00:00,,True
2026-03-17T20:00:00+00:00,0,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,413,1027,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T20:15:00+00:00,15,15m,Sideways,Bullish,False,2316.26,2323.12,1.0,23.1686,0.45999999999958163,6.0300000000002,True,True,True,15,15,15,0,,2316.72,2329.15,close_up,2316.86,2328.01,2329.15,2316.72,48.1254801757558,0.48125480175755797,53.04593285740067,0.5304593285740067,-0.6042661187999343,-0.006042661187999343,2026-03-17T20:20:00+00:00,,True
2026-03-17T20:15:00+00:00,15,4h,Bearish,Bullish,False,2311.07,2341.83,1.0,23.1686,2.4099999999998545,3.1700000000000728,True,True,True,240,240,240,0,,2313.48,2345.0,up_only,2316.86,2319.88,2345.0,2313.48,13.034883419800192,0.13034883419800192,121.45748987854255,1.2145748987854255,-14.588710582427167,-0.14588710582427167,2026-03-17T20:20:00+00:00,,True
2026-03-17T20:15:00+00:00,15,1d,Bullish,,False,2305.53,2347.78,1.0,,,,False,False,False,1440,1440,398,1042,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T20:30:00+00:00,30,15m,Bullish,Sideways,False,2321.95,2333.45,1.0,23.28,2.3100000000004,5.349999999999909,True,True,True,15,15,15,0,,2324.26,2328.1,no_material_break,2328.0,2325.43,2328.1,2324.26,-11.03951890034427,-0.1103951890034427,0.42955326460480947,0.004295532646048095,-16.065292096218986,-0.16065292096218986,,,True
2026-03-17T20:30:00+00:00,30,4h,Sideways,Sideways,True,2315.61,2341.83,1.0,23.28,8.63000000000011,3.1700000000000728,True,True,True,240,240,240,0,,2306.98,2345.0,up_then_down,2328.0,2312.83,2345.0,2306.98,-65.16323024055026,-0.6516323024055026,73.0240549828176,0.730240549828176,-90.29209621993162,-0.9029209621993162,2026-03-17T21:11:00+00:00,2026-03-17T22:37:00+00:00,True
2026-03-17T20:30:00+00:00,30,1d,Bullish,,False,2292.57,2385.78,1.0,,,,False,False,False,1440,1440,383,1057,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T20:45:00+00:00,45,15m,Bearish,Sideways,False,2319.89,2328.34,1.0,23.2542,2.7899999999999636,0.3400000000001455,True,True,True,15,15,15,0,,2322.68,2328.0,no_material_break,2325.42,2326.66,2328.0,2322.68,5.332370066482017,0.05332370066482017,11.094769977035845,0.11094769977035845,-11.782817727551409,-0.11782817727551409,,,True
2026-03-17T20:45:00+00:00,45,4h,Sideways,Sideways,True,2318.0,2341.74,1.0,23.2542,12.400000000000091,3.2600000000002183,True,True,True,240,240,240,0,,2305.6,2345.0,up_then_down,2325.42,2313.66,2345.0,2305.6,-50.57150966277124,-0.5057150966277124,84.19984346913711,0.841998434691371,-85.2319150949088,-0.852319150949088,2026-03-17T21:08:00+00:00,2026-03-17T22:37:00+00:00,True
2026-03-17T20:45:00+00:00,45,1d,Bullish,,False,2305.53,2377.0,1.0,,,,False,False,False,1440,1440,368,1072,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T21:00:00+00:00,0,15m,Bullish,Bullish,True,2320.38,2333.2,1.0,23.2666,6.269999999999982,11.800000000000182,True,True,True,15,15,15,0,,2326.65,2345.0,close_up,2326.66,2338.02,2345.0,2326.65,48.82535480044359,0.48825354800443593,78.82544076057485,0.7882544076057485,-0.04298006584413372,-0.0004298006584413372,2026-03-17T21:11:00+00:00,,True
2026-03-17T21:00:00+00:00,0,4h,Bearish,Sideways,False,2316.26,2341.83,1.0,23.2666,10.66000000000031,3.1700000000000728,True,True,True,240,240,240,0,,2305.6,2345.0,up_then_down,2326.66,2323.27,2345.0,2305.6,-14.570242321610971,-0.1457024232161097,78.82544076057485,0.7882544076057485,-90.51601867054005,-0.9051601867054004,2026-03-17T21:11:00+00:00,2026-03-17T22:37:00+00:00,True
2026-03-17T21:00:00+00:00,0,1d,Bullish,,False,2292.57,2385.78,1.0,,,,False,False,False,1440,1440,353,1087,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T21:15:00+00:00,15,15m,Bullish,Sideways,False,2326.6,2345.0,1.0,23.380100000000002,8.139999999999873,6.2800000000002,True,True,True,15,15,15,0,,2334.74,2338.72,no_material_break,2338.01,2335.39,2338.72,2334.74,-11.206111180022127,-0.11206111180022127,3.03677058695051,0.0303677058695051,-13.986253266669024,-0.13986253266669024,,,True
2026-03-17T21:15:00+00:00,15,4h,Sideways,Bearish,False,2316.3,2345.0,1.0,23.380100000000002,10.700000000000273,3.9099999999998545,True,True,True,240,240,240,0,,2305.6,2341.09,close_down,2338.01,2324.27,2341.09,2305.6,-58.76792657003249,-0.5876792657003249,13.173596349032035,0.13173596349032035,-138.62216158185947,-1.3862216158185947,,2026-03-17T21:30:00+00:00,True
2026-03-17T21:15:00+00:00,15,1d,Bullish,,False,2305.5,2385.8,1.0,,,,False,False,False,1440,1440,338,1102,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T21:30:00+00:00,30,15m,Bearish,Sideways,False,2322.0,2338.0,1.0,23.3539,9.190000000000055,1.7899999999999636,True,True,True,15,15,15,0,,2331.19,2339.79,no_material_break,2335.39,2337.78,2339.79,2331.19,10.2338367467536,0.102338367467536,18.84053627017268,0.1884053627017268,-17.984148257892407,-0.17984148257892407,,,True
2026-03-17T21:30:00+00:00,30,4h,Sideways,Bearish,False,2316.26,2345.0,1.0,23.3539,10.66000000000031,3.9099999999998545,True,True,True,240,240,240,0,,2305.6,2341.09,close_down,2335.39,2328.81,2341.09,2305.6,-28.175165604031882,-0.2817516560403188,24.40705834999779,0.2440705834999779,-127.5589944291955,-1.275589944291955,,2026-03-17T22:27:00+00:00,True
2026-03-17T21:30:00+00:00,30,1d,Bullish,,False,2305.53,2377.0,1.0,,,,False,False,False,1440,1440,323,1117,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T21:45:00+00:00,45,15m,Bullish,Sideways,False,2331.19,2345.0,1.0,23.3777,4.079999999999927,4.639999999999873,True,True,True,15,15,15,0,,2335.27,2340.36,no_material_break,2337.77,2337.16,2340.36,2335.27,-2.609324270566038,-0.02609324270566038,11.078934197976675,0.11078934197976675,-10.693951928547607,-0.10693951928547607,,,True
2026-03-17T21:45:00+00:00,45,4h,Sideways,Bearish,False,2316.26,2345.0,1.0,23.3777,10.66000000000031,3.9099999999998545,True,True,True,240,240,240,0,,2305.6,2341.09,close_down,2337.77,2329.21,2341.09,2305.6,-36.61609140334532,-0.36616091403345324,14.201568161111844,0.14201568161111844,-137.6097734165471,-1.3760977341654712,,2026-03-17T22:12:00+00:00,True
2026-03-17T21:45:00+00:00,45,1d,Bullish,,False,2292.57,2385.78,1.0,,,,False,False,False,1440,1440,308,1132,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T22:00:00+00:00,0,15m,Bearish,Bearish,True,2330.0,2341.4,1.0,23.371599999999997,1.1700000000000728,0.30999999999994543,True,True,True,15,15,15,0,,2331.17,2341.09,down_only,2337.16,2332.14,2341.09,2331.17,-21.479060055794584,-0.21479060055794583,16.815280083521955,0.16815280083521955,-25.629396361395163,-0.2562939636139516,,2026-03-17T22:13:00+00:00,True
2026-03-17T22:00:00+00:00,0,4h,Sideways,Bearish,False,2325.2,2345.0,1.0,23.371599999999997,19.59999999999991,3.9099999999998545,True,True,True,240,240,240,0,,2305.6,2341.09,close_down,2337.16,2323.81,2341.09,2305.6,-57.12060791730145,-0.5712060791730145,16.815280083521955,0.16815280083521955,-135.03568433483326,-1.3503568433483326,,2026-03-17T22:13:00+00:00,True
2026-03-17T22:00:00+00:00,0,1d,Bullish,,False,2305.0,2385.8,1.0,,,,False,False,False,1440,1440,293,1147,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T22:15:00+00:00,15,15m,Bearish,Sideways,False,2331.17,2341.09,1.0,23.3213,3.9200000000000728,7.630000000000109,True,True,True,15,15,15,0,,2327.25,2333.46,no_material_break,2332.13,2327.55,2333.46,2327.25,-19.638699386397285,-0.19638699386397285,5.702941088190361,0.05702941088190361,-20.925077075463207,-0.20925077075463208,,,True
2026-03-17T22:15:00+00:00,15,4h,Sideways,Bearish,False,2316.26,2345.0,1.0,23.3213,10.66000000000031,10.849999999999909,True,True,True,240,240,240,0,,2305.6,2334.15,down_only,2332.13,2332.99,2334.15,2305.6,3.6876160419851978,0.03687616041985198,8.661609773039647,0.08661609773039647,-113.75866696968106,-1.1375866696968107,,2026-03-17T22:30:00+00:00,True
2026-03-17T22:15:00+00:00,15,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,278,1162,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T22:30:00+00:00,30,15m,Bearish,Bearish,True,2320.97,2333.97,1.0,23.2756,3.769999999999982,5.6899999999996,True,True,True,15,15,15,0,,2317.2,2328.28,down_only,2327.56,2323.64,2328.28,2317.2,-16.841671106223586,-0.16841671106223585,3.0933681623679377,0.030933681623679377,-44.51013078073274,-0.4451013078073274,,2026-03-17T22:37:00+00:00,True
2026-03-17T22:30:00+00:00,30,4h,Sideways,Sideways,True,2316.26,2345.0,1.0,23.2756,10.66000000000031,10.849999999999909,True,True,True,240,240,240,0,,2305.6,2334.15,down_then_up,2327.56,2329.91,2334.15,2305.6,10.096409974393872,0.10096409974393872,28.31291137500358,0.2831291137500358,-94.34772895220766,-0.9434772895220767,2026-03-18T01:31:00+00:00,2026-03-17T22:37:00+00:00,True
2026-03-17T22:30:00+00:00,30,1d,Bullish,,False,2305.53,2341.54,1.0,,,,False,False,False,1440,1440,263,1177,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T22:45:00+00:00,45,15m,Bearish,Sideways,False,2317.2,2330.51,1.0,23.2363,4.690000000000055,1.1300000000001091,True,True,True,15,15,15,0,,2321.89,2329.38,no_material_break,2323.63,2328.41,2329.38,2321.89,20.571261345394554,0.20571261345394554,24.745764170714946,0.24745764170714946,-7.488283418617403,-0.07488283418617403,,,True
2026-03-17T22:45:00+00:00,45,4h,Sideways,Sideways,True,2316.26,2345.0,1.0,23.2363,10.66000000000031,4.070000000000164,True,True,True,240,240,240,0,,2305.6,2340.93,up_then_down,2323.63,2335.2,2340.93,2305.6,49.79278112263952,0.4979278112263952,74.45247307015235,0.7445247307015235,-77.59410921704513,-0.7759410921704513,2026-03-17T23:00:00+00:00,2026-03-17T23:44:00+00:00,True
2026-03-17T22:45:00+00:00,45,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,248,1192,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:00:00+00:00,0,15m,Bullish,Sideways,False,2321.89,2335.09,1.0,23.2841,3.7899999999999636,3.300000000000182,True,True,True,15,15,15,0,,2325.68,2331.79,no_material_break,2328.41,2329.4,2331.79,2325.68,4.2518285009962575,0.042518285009962575,14.516343771071583,0.14516343771071583,-11.724739199711065,-0.11724739199711065,,,True
2026-03-17T23:00:00+00:00,0,4h,Sideways,,False,2316.26,2345.0,1.0,,,,False,False,False,240,240,233,7,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:00:00+00:00,0,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,233,1207,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:15:00+00:00,15,15m,Bullish,Bearish,False,2324.91,2335.23,1.0,23.2939,1.7100000000000364,3.0799999999999272,True,True,True,15,15,15,0,,2323.2,2332.15,down_only,2329.39,2326.49,2332.15,2323.2,-12.44961127162103,-0.1244961127162103,11.848595555059571,0.11848595555059571,-26.573480610804225,-0.26573480610804223,,2026-03-17T23:21:00+00:00,True
2026-03-17T23:15:00+00:00,15,4h,Sideways,,False,2316.26,2345.0,1.0,,,,False,False,False,240,240,218,22,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:15:00+00:00,15,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,218,1222,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:30:00+00:00,30,15m,Bearish,Bearish,True,2320.0,2333.0,1.0,23.2648,3.8899999999998727,6.519999999999982,True,True,True,15,15,15,0,,2316.11,2326.48,close_down,2326.48,2317.83,2326.48,2316.11,-37.18063340325317,-0.37180633403253166,0.0,0.0,-44.5737766926857,-0.44573776692685696,,2026-03-17T23:41:00+00:00,True
2026-03-17T23:30:00+00:00,30,4h,Sideways,,False,2316.0,2345.0,1.0,,,,False,False,False,240,240,203,37,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:30:00+00:00,30,1d,Bullish,,False,2293.0,2377.0,1.0,,,,False,False,False,1440,1440,203,1237,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:45:00+00:00,45,15m,Bearish,Sideways,False,2316.7,2326.0,1.0,23.1783,1.1899999999995998,4.480000000000018,True,True,True,15,15,15,0,,2315.51,2321.52,no_material_break,2317.83,2316.45,2321.52,2315.51,-5.953844759969407,-0.059538447599694067,15.920063162526699,0.159200631625267,-10.009362205164463,-0.10009362205164463,,,True
2026-03-17T23:45:00+00:00,45,4h,Sideways,,False,2308.0,2345.0,1.0,,,,False,False,False,240,240,188,52,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-17T23:45:00+00:00,45,1d,Bullish,,False,2293.0,2377.0,1.0,,,,False,False,False,1440,1440,188,1252,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:00:00+00:00,0,15m,Sideways,Bullish,False,2315.51,2326.72,1.0,23.1645,2.0300000000002,4.2199999999998,True,True,True,15,15,15,0,,2313.48,2322.5,up_only,2316.45,2319.88,2322.5,2313.48,14.807140236139382,0.14807140236139382,26.117550562283487,0.26117550562283487,-12.821343003301955,-0.12821343003301955,2026-03-18T00:08:00+00:00,,True
2026-03-18T00:00:00+00:00,0,4h,Sideways,,False,2315.51,2345.0,1.0,,,,False,False,False,240,240,173,67,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:00:00+00:00,0,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,173,1267,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:15:00+00:00,15,15m,Bullish,Bearish,False,2313.48,2322.5,1.0,23.1987,6.5,1.6399999999998727,True,True,True,15,15,15,0,,2306.98,2320.86,close_down,2319.87,2312.83,2320.86,2306.98,-30.346528038208696,-0.303465280382087,4.267480505373289,0.04267480505373289,-55.563458297231975,-0.5556345829723197,,2026-03-18T00:16:00+00:00,True
2026-03-18T00:15:00+00:00,15,4h,Sideways,,False,2313.48,2345.0,1.0,,,,False,False,False,240,240,158,82,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:15:00+00:00,15,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,158,1282,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:30:00+00:00,30,15m,Bearish,Bearish,True,2306.98,2322.5,1.0,23.128200000000003,1.3800000000001091,8.75,True,True,True,15,15,15,0,,2305.6,2313.75,down_only,2312.82,2313.66,2313.75,2305.6,3.631929851868332,0.03631929851868332,4.021065193140494,0.04021065193140494,-31.21730182201965,-0.3121730182201965,,2026-03-18T00:37:00+00:00,True
2026-03-18T00:30:00+00:00,30,4h,Sideways,,False,2306.98,2345.0,1.0,,,,False,False,False,240,240,143,97,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:30:00+00:00,30,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,143,1297,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:45:00+00:00,45,15m,Bullish,Bullish,True,2305.6,2322.5,1.0,23.136599999999998,8.039999999999964,2.269999999999982,True,True,True,15,15,15,0,,2313.64,2324.77,close_up,2313.66,2323.27,2324.77,2313.64,41.53592144048979,0.41535921440489787,48.01915579644378,0.48019155796443785,-0.08644312474603844,-0.0008644312474603844,2026-03-18T00:46:00+00:00,,True
2026-03-18T00:45:00+00:00,45,4h,Sideways,,False,2305.6,2331.2,1.0,,,,False,False,False,240,240,128,112,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T00:45:00+00:00,45,1d,Bullish,,False,2292.57,2375.0,1.0,,,,False,False,False,1440,1440,128,1312,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:00:00+00:00,0,15m,Bullish,Sideways,False,2318.07,2330.6,1.0,23.2327,3.6399999999998727,1.7599999999997635,True,True,True,15,15,15,0,,2321.71,2328.84,no_material_break,2323.27,2324.27,2328.84,2321.71,4.304278021924901,0.04304278021924901,23.974828582129515,0.23974828582129515,-6.714673714204311,-0.06714673714204311,,,True
2026-03-18T01:00:00+00:00,0,4h,Sideways,,False,2305.6,2345.0,1.0,,,,False,False,False,240,240,113,127,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:00:00+00:00,0,1d,Bullish,,False,2292.57,2375.0,1.0,,,,False,False,False,1440,1440,113,1327,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:15:00+00:00,15,15m,Sideways,Sideways,True,2313.75,2330.62,1.0,23.242800000000003,8.510000000000218,0.6300000000001091,True,True,True,15,15,15,0,,2322.26,2329.99,no_material_break,2324.28,2328.81,2329.99,2322.26,19.489906551706238,0.19489906551706238,24.566747551928447,0.24566747551928447,-8.690863407162519,-0.08690863407162519,,,True
2026-03-18T01:15:00+00:00,15,4h,Sideways,,False,2305.6,2345.0,1.0,,,,False,False,False,240,240,98,142,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:15:00+00:00,15,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,98,1342,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:30:00+00:00,30,15m,Bullish,Sideways,False,2313.75,2336.14,1.0,23.288200000000003,12.900000000000091,1.9899999999997817,True,True,True,15,15,15,0,,2326.65,2334.15,no_material_break,2328.82,2329.21,2334.15,2326.65,1.6746678575407792,0.016746678575407792,22.88712738640175,0.2288712738640175,-9.318023720167323,-0.09318023720167323,,,True
2026-03-18T01:30:00+00:00,30,4h,Sideways,,False,2305.6,2345.0,1.0,,,,False,False,False,240,240,83,157,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T01:30:00+00:00,30,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,83,1357,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T02:15:00+00:00,15,15m,Bullish,Sideways,False,2321.71,2339.18,1.0,23.329800000000002,6.650000000000091,5.5099999999997635,True,True,True,15,15,15,0,,2328.36,2333.67,no_material_break,2332.98,2329.91,2333.67,2328.36,-13.159135526237264,-0.13159135526237264,2.957590720880088,0.029575907208800878,-19.80299873980851,-0.19802998739808508,,,True
2026-03-18T02:15:00+00:00,15,4h,Bullish,,False,2305.6,2345.0,1.0,,,,False,False,False,240,240,38,202,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T02:15:00+00:00,15,1d,Bullish,,False,2292.57,2360.46,1.0,,,,False,False,False,1440,1440,38,1402,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T02:30:00+00:00,30,15m,Sideways,Bullish,False,2318.14,2334.15,1.0,23.299200000000003,10.690000000000055,6.779999999999745,True,True,True,15,15,15,0,,2328.83,2340.93,up_only,2329.92,2335.2,2340.93,2328.83,22.661722290893138,0.22661722290893138,47.254841367943,0.47254841367943,-4.678272215355994,-0.04678272215355994,2026-03-18T02:34:00+00:00,,True
2026-03-18T02:30:00+00:00,30,4h,Bullish,,False,2305.6,2345.0,1.0,,,,False,False,False,240,240,23,217,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
2026-03-18T02:30:00+00:00,30,1d,Bullish,,False,2292.57,2377.0,1.0,,,,False,False,False,1440,1440,23,1417,2026-03-18T02:53:00+00:00,,,incomplete,,,,,,,,,,,,,False
